Date,High,Low,Mid,Last,Bid,Ask,Volume,First
2022-09-06,0.97576,0.87216,0.88349,0.88299,0.8831,0.88388,65924.25666679,0.9536
2022-09-07,0.91014,0.85314,0.903025,0.90261,0.90261,0.90344,37392.24287746,0.88299
2022-09-08,0.91761,0.88802,0.913065,0.91222,0.913,0.91313,23041.92518633,0.90261
2022-09-09,0.9945,0.91122,0.978,0.97796,0.97753,0.97847,23968.09115118,0.91222
2022-09-10,1.0218,0.9661,0.9893,0.98976,0.98886,0.98974,28830.66941884,0.97796
2022-09-11,0.99465,0.9552,0.969275,0.9684,0.9685,0.97005,20206.56742523,0.98976
2022-09-12,0.99838,0.95012,0.96397,0.96347,0.96347,0.96447,24145.74595991,0.9684
2022-09-13,0.97021,0.87632,0.87585,0.87287,0.87275,0.87895,66826.72726776,0.96347
2022-09-14,0.90316,0.86899,0.897165,0.89769,0.89649,0.89784,21358.01110165,0.87287
2022-09-15,0.9013,0.85289,0.85669,0.85626,0.8554,0.85798,29253.53699914,0.89769
2022-09-16,0.87952,0.84687,0.87506,0.87549,0.8744,0.87572,28200.9303312,0.85626
2022-09-17,0.9078,0.87224,0.90855,0.9078,0.90802,0.90908,28064.87231087,0.87549
2022-09-18,0.91788,0.81122,0.83386,0.83307,0.83278,0.83494,34560.41129492,0.9078
2022-09-19,0.8604,0.81187,0.85853,0.85896,0.85791,0.85915,36768.15591025,0.83307
2022-09-20,0.86575,0.83389,0.838535,0.83919,0.83776,0.83931,22237.64950374,0.85896
2022-09-21,0.88614,0.80395,0.813965,0.81262,0.81334,0.81459,26857.94659151,0.83919
2022-09-22,0.89801,0.81161,0.89279,0.89218,0.892,0.89358,21704.50395689,0.81262
2022-09-23,0.93789,0.85045,0.926405,0.92717,0.92565,0.92716,31720.71723708,0.89218
2022-09-24,0.94749,0.88381,0.889515,0.88962,0.88904,0.88999,28521.70449443,0.92717
2022-09-25,0.89988,0.85269,0.865865,0.86413,0.865,0.86673,15165.29495596,0.88962
2022-09-26,0.86895,0.83705,0.855615,0.85513,0.85513,0.8561,21153.72700019,0.86413
2022-09-27,0.88904,0.83425,0.84624,0.8476,0.84537,0.84711,26952.57550763,0.85513
2022-09-28,0.85638,0.81489,0.850385,0.8509,0.84987,0.8509,14845.49709064,0.8476
2022-09-29,0.8566,0.82736,0.8495,0.84873,0.84942,0.84958,10615.62820616,0.8509
2022-09-30,0.86761,0.83501,0.838995,0.83914,0.83885,0.83914,13537.30773008,0.84873
2022-10-01,0.84703,0.82922,0.834515,0.83493,0.8341,0.83493,5547.64710234,0.83914
2022-10-02,0.8393,0.81218,0.81231,0.813,0.81218,0.81244,11868.74378766,0.83493
2022-10-03,0.83221,0.80087,0.8314,0.83054,0.83071,0.83209,9803.28269053,0.813
2022-10-04,0.85275,0.82801,0.84952,0.84971,0.84895,0.85009,24160.78099275,0.83054
2022-10-05,0.87332,0.83453,0.860485,0.86043,0.86007,0.8609,16056.00461081,0.84971
2022-10-06,0.87158,0.83753,0.84103,0.84089,0.84042,0.84164,15275.6133089,0.86043
2022-10-07,0.84638,0.82454,0.835575,0.83541,0.83541,0.83574,12734.50132815,0.84089
2022-10-08,0.84241,0.82254,0.828325,0.8275,0.82751,0.82914,3488.18828619,0.83541
2022-10-09,0.83694,0.82639,0.83122,0.83053,0.83108,0.83136,5599.80531929,0.8275
2022-10-10,0.84093,0.81114,0.814115,0.8145,0.81373,0.8145,12626.55343386,0.83053
2022-10-11,0.81464,0.77317,0.779685,0.77969,0.77912,0.78025,34371.74354745,0.8145
2022-10-12,0.78793,0.77342,0.780115,0.78039,0.77962,0.78061,10903.5172961,0.77969
2022-10-13,0.78083,0.69841,0.765745,0.76461,0.76514,0.76635,34947.60025207,0.78039
2022-10-14,0.79594,0.74539,0.751935,0.75139,0.75173,0.75214,13822.65962875,0.76461
2022-10-15,0.77699,0.75139,0.761805,0.76291,0.76089,0.76272,25663.59964622,0.75139
2022-10-16,0.78746,0.75956,0.780825,0.78156,0.78009,0.78156,12066.25864075,0.76291
2022-10-17,0.79425,0.77218,0.790685,0.79111,0.79026,0.79111,10428.66155442,0.78156
2022-10-18,0.80435,0.75903,0.773075,0.77287,0.77302,0.77313,15385.41467328,0.79111
2022-10-19,0.77521,0.73423,0.735395,0.73526,0.73497,0.73582,32201.23588791,0.77287
2022-10-20,0.75039,0.71874,0.722495,0.72223,0.72228,0.72271,14086.88305616,0.73526
2022-10-21,0.74561,0.70027,0.74512,0.74459,0.744,0.74624,18408.19519583,0.72223
2022-10-22,0.74802,0.73059,0.74486,0.74371,0.74374,0.74598,6022.65748325,0.74459
2022-10-23,0.76337,0.72718,0.763345,0.76305,0.76288,0.76381,10318.40257091,0.74371
2022-10-24,0.76403,0.7306,0.73642,0.73647,0.73637,0.73647,8522.83074299,0.76305
2022-10-25,0.7807,0.73426,0.762635,0.76209,0.76214,0.76313,15580.33835616,0.73647
2022-10-26,0.78754,0.75786,0.781065,0.7813,0.78052,0.78161,44093.51725679,0.76209
2022-10-27,0.82339,0.76904,0.77531,0.7743,0.7746,0.77602,30765.90795342,0.7813
2022-10-28,0.80624,0.76272,0.799885,0.799,0.79921,0.80056,18407.08254712,0.7743
2022-10-29,0.83394,0.7974,0.80688,0.8064,0.80658,0.80718,18374.34031641,0.799
2022-10-30,0.94155,0.80325,0.861685,0.86224,0.86097,0.8624,89889.61560952,0.8064
2022-10-31,0.90965,0.84937,0.87917,0.87974,0.87843,0.87991,59982.61985317,0.86224
2022-11-01,0.91707,0.86199,0.86813,0.86741,0.86789,0.86837,35906.57582197,0.87974
2022-11-02,0.8672,0.79508,0.809985,0.80959,0.8096,0.81037,39282.97531201,0.86741
2022-11-03,0.84803,0.80418,0.80475,0.80498,0.80418,0.80532,35606.5458904,0.80959
2022-11-04,0.88652,0.80661,0.880925,0.88184,0.88001,0.88184,91750.27439638,0.80498
2022-11-05,0.98322,0.88125,0.91317,0.91141,0.91205,0.91429,62595.14319105,0.88184
2022-11-06,0.92073,0.84368,0.8491,0.84874,0.84874,0.84946,11212.14337884,0.91141
2022-11-07,0.86122,0.81993,0.84159,0.84247,0.84071,0.84247,12928.06585263,0.84874
2022-11-08,0.86317,0.6009,0.714275,0.71075,0.71292,0.71563,75440.48772552,0.84247
2022-11-09,0.71745,0.55501,0.57654,0.57164,0.57515,0.57793,101398.56196768,0.71075
2022-11-10,0.6821,0.57363,0.6617,0.66389,0.65955,0.66385,28502.72045348,0.57164
2022-11-11,0.67834,0.60386,0.627505,0.62545,0.62615,0.62886,8026.19258876,0.66389
2022-11-12,0.63029,0.58563,0.598565,0.5985,0.59741,0.59972,51514.65815801,0.62545
2022-11-13,0.6678,0.57158,0.58877,0.59348,0.58781,0.58973,38686.80528812,0.5985
2022-11-14,0.61184,0.54881,0.58778,0.58838,0.58706,0.5885,26904.45250404,0.59348
2022-11-15,0.61866,0.5803,0.59915,0.60032,0.59863,0.59967,13769.82170984,0.58838
2022-11-16,0.60842,0.56992,0.58759,0.5884,0.58679,0.58839,2941.45573333,0.60032
2022-11-17,0.5912,0.56169,0.583295,0.58199,0.58268,0.58391,6156.83302862,0.5884
2022-11-18,0.59015,0.57012,0.5762,0.57718,0.57557,0.57683,6039.62033166,0.58199
2022-11-19,0.61804,0.56658,0.58807,0.58838,0.58756,0.58858,37794.46956133,0.57718
2022-11-20,0.6018,0.53471,0.5443,0.54298,0.54351,0.54509,19096.61596091,0.58838
2022-11-21,0.5594,0.52105,0.54094,0.54117,0.54035,0.54153,31487.11202966,0.54298
2022-11-22,0.55559,0.52016,0.55314,0.55379,0.55242,0.55386,47568.9544577,0.54117
2022-11-23,0.57634,0.55098,0.57142,0.5718,0.57076,0.57208,15641.39102542,0.55379
2022-11-24,0.59145,0.55388,0.5587,0.55948,0.55815,0.55925,16941.86307553,0.5718
2022-11-25,0.56612,0.54665,0.56555,0.56521,0.56494,0.56616,8092.82597916,0.55948
2022-11-26,0.58112,0.55735,0.563175,0.5633,0.56243,0.56392,12197.29468564,0.56521
2022-11-27,0.59092,0.5633,0.57349,0.57389,0.57284,0.57414,14647.11510235,0.5633
2022-11-28,0.57419,0.53739,0.55057,0.55042,0.55016,0.55098,33080.80716181,0.57389
2022-11-29,0.57186,0.54844,0.565195,0.56578,0.56457,0.56582,22474.11620625,0.55042
2022-11-30,0.59194,0.56186,0.588745,0.5883,0.58812,0.58937,90312.37101614,0.56578
2022-12-01,0.59499,0.57442,0.57891,0.57906,0.57835,0.57947,9798.79732977,0.5883
2022-12-02,0.60727,0.57677,0.599275,0.59881,0.59861,0.59994,17644.06450305,0.57906
2022-12-03,0.6009,0.57398,0.57984,0.57995,0.5792,0.58048,7418.92869554,0.59881
2022-12-04,0.59211,0.57898,0.58994,0.58945,0.58934,0.59054,5302.44909196,0.57995
2022-12-05,0.63369,0.58945,0.61392,0.61418,0.61333,0.61451,33646.70020525,0.58945
2022-12-06,0.62006,0.6007,0.61736,0.61678,0.61656,0.61816,23428.9237475,0.61418
2022-12-07,0.62301,0.5615,0.5852,0.58486,0.5847,0.5857,30099.99092044,0.61678
2022-12-08,0.60027,0.57353,0.590845,0.58992,0.59035,0.59134,8304.90414868,0.58486
2022-12-09,0.59448,0.57658,0.57989,0.58057,0.57939,0.58039,7491.25470447,0.58992
2022-12-10,0.58727,0.57893,0.58161,0.58202,0.58091,0.58231,2310.31756098,0.58057
2022-12-11,0.58615,0.56008,0.56247,0.56252,0.56205,0.56289,6600.2551536,0.58202
2022-12-12,0.56377,0.54264,0.5592,0.5595,0.55867,0.55973,12868.7696641,0.56252
2022-12-13,0.57496,0.53433,0.569285,0.57039,0.56818,0.57039,39316.81859952,0.5595
2022-12-14,0.58201,0.54917,0.55639,0.55639,0.55553,0.55725,27488.07726682,0.57039
2022-12-15,0.55722,0.5381,0.53844,0.5383,0.53792,0.53896,37423.58307853,0.55639
2022-12-16,0.54294,0.45992,0.473495,0.47316,0.47297,0.47402,80153.66456219,0.5383
2022-12-17,0.48227,0.4672,0.479715,0.47909,0.47904,0.48039,47909.95763022,0.47316
2022-12-18,0.47969,0.46456,0.473785,0.47442,0.47313,0.47444,13447.92688972,0.47909
2022-12-19,0.47779,0.42491,0.433475,0.43405,0.4329,0.43405,48271.82177153,0.47442
2022-12-20,0.45375,0.43166,0.449945,0.45072,0.44939,0.4505,20381.67073504,0.43405
2022-12-21,0.45136,0.43132,0.440235,0.43979,0.43983,0.44064,31573.03010902,0.45072
2022-12-22,0.45095,0.42346,0.443045,0.44409,0.44283,0.44326,36200.79400778,0.43979
2022-12-23,0.45979,0.44225,0.45398,0.45419,0.4533,0.45466,43889.98283687,0.44409
2022-12-24,0.46,0.44549,0.451665,0.45083,0.45083,0.4525,42969.73684496,0.45419
2022-12-25,0.46,0.43519,0.44188,0.44274,0.44132,0.44244,41231.89673398,0.45083
2022-12-26,0.44744,0.43741,0.445745,0.44572,0.44519,0.4463,16419.05060338,0.44274
2022-12-27,0.44908,0.43408,0.43988,0.43913,0.43913,0.44063,44270.74230954,0.44572
2022-12-28,0.44058,0.4075,0.411035,0.41106,0.41069,0.41138,74037.16627174,0.43913
2022-12-29,0.41262,0.3919,0.39988,0.39966,0.39954,0.40022,56727.63932134,0.41106
2022-12-30,0.4026,0.37976,0.386975,0.38717,0.38661,0.38734,74701.3617435,0.39966
2022-12-31,0.39207,0.37844,0.380995,0.38148,0.38051,0.38148,23816.41336788,0.38717
2023-01-01,0.38995,0.37603,0.388145,0.38807,0.38798,0.38831,20384.73159007,0.38148
2023-01-02,0.414,0.3811,0.4101,0.40999,0.40967,0.41053,34369.85811651,0.38807
2023-01-03,0.41901,0.40259,0.415305,0.41538,0.41493,0.41568,89042.75126125,0.40999
2023-01-04,0.44377,0.41443,0.441865,0.44117,0.44117,0.44256,157142.80743141,0.41538
2023-01-05,0.44405,0.42333,0.42469,0.42529,0.42409,0.42529,74373.75694483,0.44117
2023-01-06,0.43862,0.40787,0.43746,0.43862,0.43677,0.43815,80367.71804247,0.42529
2023-01-07,0.47518,0.43793,0.449455,0.44928,0.44911,0.4498,79594.80432962,0.43862
2023-01-08,0.51553,0.44416,0.49252,0.49274,0.49231,0.49273,135790.33183101,0.44928
2023-01-09,0.56169,0.50753,0.520905,0.52132,0.52067,0.52114,269665.14312289,0.49274
2023-01-10,0.53002,0.50158,0.518155,0.51875,0.51783,0.51848,99932.42229237,0.52132
2023-01-11,0.53276,0.4883,0.520325,0.5206,0.52012,0.52053,111659.24326993,0.51875
2023-01-12,0.54474,0.49555,0.535655,0.53551,0.53546,0.53585,124320.74881496,0.5206
2023-01-13,0.66858,0.52484,0.665025,0.664,0.66367,0.66638,241991.61854931,0.53551
2023-01-14,0.71398,0.59853,0.6652,0.66531,0.66455,0.66585,571987.87259428,0.664
2023-01-15,0.75144,0.61884,0.70486,0.70511,0.70388,0.70584,324765.93408695,0.66531
2023-01-16,0.73362,0.66676,0.71266,0.71157,0.71191,0.71341,278380.6517917,0.70511
2023-01-17,0.7579,0.68098,0.71501,0.71711,0.71433,0.71569,177624.29402666,0.71157
2023-01-18,0.754,0.66556,0.706175,0.70622,0.70567,0.70668,236369.19429109,0.71711
2023-01-19,0.72311,0.67634,0.69931,0.69861,0.69902,0.6996,87215.70652193,0.70622
2023-01-20,0.8106,0.67877,0.798575,0.79414,0.79774,0.79941,114777.61730892,0.69861
2023-01-21,0.8349,0.75473,0.796595,0.79441,0.79502,0.79817,154005.39813121,0.79414
2023-01-22,0.85004,0.76625,0.812295,0.81257,0.81202,0.81257,95432.8074887,0.79441
2023-01-23,0.83323,0.77989,0.797645,0.79814,0.79698,0.79831,106382.85709145,0.81257
2023-01-24,0.80574,0.70993,0.72201,0.72603,0.72121,0.72281,32091.37927296,0.79814
2023-01-25,0.77727,0.7066,0.755585,0.75587,0.75519,0.75598,72440.13725494,0.72603
2023-01-26,0.76482,0.71671,0.72976,0.73176,0.72869,0.73083,39674.05766857,0.75587
2023-01-27,0.75792,0.70893,0.74435,0.74361,0.74353,0.74517,33374.98325874,0.73176
2023-01-28,0.77691,0.72267,0.727405,0.72741,0.72714,0.72767,24265.40383104,0.74361
2023-01-29,0.80537,0.73195,0.79412,0.7958,0.79305,0.79519,73905.38547877,0.72741
2023-01-30,0.79516,0.69145,0.717355,0.71777,0.71705,0.71766,99453.15751031,0.7958
2023-01-31,0.74299,0.71134,0.740175,0.74411,0.73966,0.74069,56334.9283289,0.71777
2023-02-01,0.77299,0.68544,0.765085,0.76395,0.76464,0.76553,130744.67538576,0.74411
2023-02-02,0.79741,0.73384,0.74986,0.75084,0.74958,0.75014,122038.61102098,0.76395
2023-02-03,0.77494,0.73838,0.763085,0.76329,0.76273,0.76344,88091.89662302,0.75084
2023-02-04,0.80681,0.74869,0.77377,0.77364,0.77347,0.77407,75917.34765237,0.76329
2023-02-05,0.77775,0.71423,0.73822,0.73919,0.73777,0.73867,116437.72903481,0.77364
2023-02-06,0.74317,0.69962,0.711245,0.71247,0.711,0.71149,81333.88101259,0.73919
2023-02-07,0.93748,0.70543,0.92695,0.92427,0.92634,0.92756,189202.3674293,0.71247
2023-02-08,0.94046,0.81354,0.83709,0.83739,0.83678,0.8374,288892.47428485,0.92427
2023-02-09,0.85574,0.70762,0.73035,0.72842,0.73,0.7307,260710.41608918,0.83739
2023-02-10,0.75698,0.7136,0.72752,0.72719,0.72726,0.72778,118438.26521523,0.72842
2023-02-11,0.7512,0.72335,0.741895,0.74277,0.74159,0.7422,71813.96644866,0.72719
2023-02-12,0.74251,0.68522,0.700295,0.69985,0.69967,0.70092,70463.14268542,0.74277
2023-02-13,0.70359,0.65227,0.67992,0.67981,0.6796,0.68024,133205.73793028,0.69985
2023-02-14,0.72292,0.66258,0.70917,0.7089,0.70883,0.70951,159995.73950257,0.67981
2023-02-15,0.76808,0.69284,0.769545,0.76808,0.76853,0.77056,118696.08088826,0.7089
