Date,High,Low,Mid,Last,Bid,Ask,Volume,First
2017-02-18,12.889,12.6,12.7195,12.761,12.671,12.768,31748.44995556,12.921
2017-02-19,12.9,12.7,12.841,12.793,12.803,12.879,24159.26770933,12.761
2017-02-20,12.935,12.7,12.8155,12.801,12.801,12.83,18220.94896294,12.793
2017-02-21,12.91,12.4,12.4415,12.411,12.411,12.472,30523.81503642,12.801
2017-02-22,12.89,12.25,12.7945,12.817,12.771,12.818,57647.28880669,12.411
2017-02-23,12.846,12.601,12.6605,12.679,12.645,12.676,15151.27724273,12.817
2017-02-24,13.367,12.601,13.238,13.207,13.207,13.269,66306.56206803,12.679
2017-02-25,13.311,12.7,13.1315,13.113,13.113,13.15,54372.25082344,13.207
2017-02-26,13.8,13.05,13.568,13.554,13.555,13.581,88521.8124738,13.113
2017-02-27,14.66,13.3,14.5965,14.569,14.569,14.624,94063.91977104,13.554
2017-02-28,15.75,14.301,15.498,15.5,15.452,15.544,148333.31826831,14.569
2017-03-01,16.225,15.177,15.81,15.862,15.786,15.834,219831.72591881,15.5
2017-03-02,17.489,15.62,17.456,17.435,17.435,17.477,118337.63233635,15.862
2017-03-03,19.45,16.299,19.014,19.021,18.99,19.038,307924.48467265,17.435
2017-03-04,20.733,18.426,19.4685,19.493,19.398,19.539,348719.1685092,19.021
2017-03-05,20.001,18.4,18.5005,18.5,18.5,18.501,112795.18425001,19.493
2017-03-06,19.453,18.148,19.344,19.352,19.319,19.369,76734.38991427,18.5
2017-03-07,20.23,19.14,19.5415,19.51,19.51,19.573,113375.61189072,19.352
2017-03-08,19.666,18.5,18.786,18.8,18.773,18.799,88321.983813,19.51
2017-03-09,18.861,16.511,16.5275,16.544,16.511,16.544,225172.88022652,18.8
2017-03-10,18.0,16.25,17.661,17.672,17.65,17.672,97315.05997207,16.544
2017-03-11,19.7,16.5,19.163,19.175,19.151,19.175,367693.10066338,17.672
2017-03-12,21.467,18.83,21.3005,21.3,21.3,21.301,232839.72467994,19.175
2017-03-13,30.6,22.977,28.558,28.542,28.52,28.596,744148.16090004,21.3
2017-03-14,29.932,27.001,28.608,28.555,28.59,28.626,248152.59106017,28.542
2017-03-20,45.69,39.7,44.685,44.73,44.64,44.73,368217.87343347,28.555
2017-03-21,43.7,39.472,42.185,42.216,42.151,42.219,161966.82603494,44.73
2017-03-22,42.948,38.51,41.1295,41.24,41.019,41.24,136913.81018743,42.216
2017-03-23,44.749,40.216,43.811,43.982,43.64,43.982,145596.37719922,41.24
2017-03-24,51.679,42.501,51.3795,51.21,51.212,51.547,385941.63308765,43.982
2017-03-25,58.989,47.455,50.1295,50.001,50.01,50.249,401128.01579617,51.21
2017-03-26,51.8,46.55,50.5585,50.695,50.422,50.695,147464.54229338,50.001
2017-03-27,52.01,47.666,49.0945,48.93,48.928,49.261,109117.95302335,50.695
2017-03-28,50.599,47.95,50.22,50.2,50.201,50.239,133332.61640173,48.93
2017-03-29,54.3,49.397,52.784,52.84,52.728,52.84,196980.56359149,50.2
2017-03-30,53.283,50.751,51.684,51.636,51.571,51.797,104198.97183623,52.84
2017-03-31,51.963,46.82,49.106,49.048,49.102,49.11,217187.21199707,51.636
2017-04-01,51.87,48.7,50.5415,50.568,50.5,50.583,121157.57802699,49.048
2017-04-02,51.594,47.7,48.813,48.75,48.75,48.876,223975.70253034,50.568
2017-04-03,48.899,42.77,42.9725,43.0,42.945,43.0,315539.52376313,48.75
2017-04-04,45.688,41.05,43.5665,43.454,43.52,43.613,234985.64007293,43.0
2017-04-05,47.529,43.47,45.5315,45.45,45.45,45.613,162869.95906779,43.454
2017-04-06,46.025,41.25,43.0675,43.0,43.0,43.135,188277.60015116,45.45
2017-04-07,44.527,41.779,42.455,42.493,42.417,42.493,78592.56503569,43.0
2017-04-08,45.76,42.25,44.7095,44.665,44.665,44.754,104740.65631799,42.493
2017-04-09,44.864,43.18,44.0495,44.082,43.937,44.162,52168.04205764,44.665
2017-04-10,44.761,43.011,44.185,44.159,44.105,44.265,62079.96751736,44.082
2017-04-11,44.8,43.804,44.117,44.185,44.05,44.184,31552.74243283,44.159
2017-04-12,48.467,43.84,47.0075,47.0,47.0,47.015,151045.78318179,44.185
2017-04-13,51.505,46.571,49.985,50.06,49.91,50.06,150611.41257845,47.0
2017-04-14,50.827,47.341,48.7645,48.783,48.75,48.779,112240.46109609,50.06
2017-04-15,50.477,47.95,49.8525,49.95,49.749,49.956,96381.9591001,48.783
2017-04-16,50.25,48.865,49.252,49.39,49.204,49.3,18880.63524601,49.95
2017-04-17,50.27,48.88,49.3625,49.4,49.325,49.4,49280.38913508,49.39
2017-04-18,53.0,49.069,52.6165,52.594,52.594,52.639,183910.76936589,49.4
2017-04-19,53.0,51.74,51.971,51.945,51.952,51.99,61908.9072386,52.594
2017-04-20,52.38,45.0,51.976,52.095,51.857,52.095,167148.82549582,51.945
2017-04-21,52.45,51.256,51.637,51.725,51.549,51.725,46243.1465253,52.095
2017-04-22,52.297,51.03,52.2165,52.147,52.147,52.286,30388.68647886,51.725
2017-04-23,52.82,51.75,52.6795,52.565,52.541,52.818,44647.52462528,52.147
2017-04-24,54.477,52.57,53.7715,53.75,53.75,53.793,73467.19341619,52.565
2017-04-25,54.21,53.253,53.914,53.9,53.9,53.928,27114.43754064,53.75
2017-04-26,58.38,53.664,57.433,57.45,57.43,57.436,150892.81210524,53.9
2017-04-27,67.806,56.919,66.803,66.889,66.717,66.889,147230.82455458,57.45
2017-04-28,75.2,66.0,73.8035,73.69,73.69,73.917,258662.2353271,66.889
2017-04-29,77.599,71.2,74.2205,74.0,74.0,74.441,151978.63903484,73.69
2017-04-30,83.0,72.601,82.328,82.161,82.22,82.436,139723.11865206,74.0
2017-05-01,88.103,66.001,81.2425,81.568,80.919,81.566,366100.19479451,82.161
2017-05-02,85.18,79.485,82.425,82.64,82.22,82.63,105145.64701212,81.568
2017-05-03,86.615,81.0,85.522,85.708,85.336,85.708,101667.83407749,82.64
2017-05-04,98.0,84.61,97.95,98.0,97.9,98.0,208729.63215886,85.708
2017-05-05,101.7,88.201,93.6365,93.587,93.587,93.686,225227.69211253,98.0
2017-05-06,96.4,89.671,95.8245,95.9,95.5,96.149,76216.27166348,93.587
2017-05-07,98.0,91.128,92.7605,92.768,92.753,92.768,56714.79752856,95.9
2017-05-08,95.58,88.112,91.3805,91.22,91.22,91.541,99006.69094908,92.768
2017-05-09,91.236,77.76,89.587,90.008,89.316,89.858,203915.24128465,91.22
2017-05-10,92.455,86.6,87.2295,87.378,87.081,87.378,61240.47671259,90.008
2017-05-11,91.5,86.95,89.14,89.28,89.002,89.278,59348.93663396,87.378
2017-05-12,92.0,87.112,88.153,88.09,88.09,88.216,66775.61741719,89.28
2017-05-13,89.99,83.853,89.935,89.9,89.9,89.97,45040.34382496,88.09
2017-05-14,91.919,88.111,90.1355,90.32,90.021,90.25,49095.2516432,89.9
2017-05-15,95.17,90.001,91.7045,91.491,91.53,91.879,115624.12585144,90.32
2017-05-16,93.482,85.429,89.2275,89.599,88.865,89.59,56219.95475631,91.491
2017-05-17,90.926,83.77,88.829,88.8,88.8,88.858,50803.03404088,89.599
2017-05-18,98.888,88.727,97.303,97.111,97.111,97.495,120569.51882622,88.8
2017-05-19,129.25,97.176,125.47,125.79,125.06,125.88,258709.69058658,97.111
2017-05-20,128.95,119.54,126.275,126.3,126.11,126.44,121393.98948649,125.79
2017-05-21,144.4,122.32,144.35,144.4,144.3,144.4,212189.56959886,126.3
2017-05-22,190.0,136.8,137.895,137.0,137.0,138.79,451010.07044912,144.4
2017-05-23,174.3,137.0,167.11,167.02,167.02,167.2,176875.52300591,137.0
2017-05-24,197.41,166.33,188.405,188.24,188.24,188.57,184372.61196145,167.02
2017-05-25,206.06,155.0,177.905,177.09,177.16,178.65,232925.78519207,188.24
2017-05-26,187.0,143.64,151.97,152.68,151.33,152.61,196734.04077361,177.09
2017-05-27,161.0,110.42,145.125,147.0,144.56,145.69,367301.9751458,152.68
2017-05-28,172.79,143.62,158.73,158.43,158.46,159.0,184439.00237469,147.0
2017-05-29,191.3,155.01,188.77,188.67,188.64,188.9,130851.35386545,158.43
2017-05-30,228.0,182.0,220.85,220.08,220.11,221.59,204581.7033627,188.67
2017-05-31,230.55,200.9,218.315,218.65,218.01,218.62,184920.94800818,220.08
2017-06-01,227.32,196.0,212.205,212.3,212.0,212.41,130256.28263066,218.65
2017-06-02,219.21,208.23,215.55,215.86,215.29,215.81,43345.34664954,212.3
2017-06-03,217.99,210.01,216.09,215.93,215.96,216.22,27343.24782613,215.86
2017-06-04,245.98,215.25,242.275,243.29,242.27,242.28,105369.53353595,215.93
2017-06-05,244.29,231.72,242.37,242.77,242.14,242.6,59897.38966504,243.29
2017-06-06,264.99,238.23,259.985,259.99,259.98,259.99,115297.54612696,242.77
2017-06-07,263.7,241.01,250.055,250.12,249.99,250.12,73727.57864487,259.99
2017-06-08,258.93,242.04,256.475,256.21,256.22,256.73,44230.51589262,250.12
2017-06-09,278.88,256.19,277.68,278.12,277.24,278.12,75973.31027303,256.21
2017-06-10,333.13,276.42,333.015,333.13,332.9,333.13,140537.21682629,278.12
2017-06-11,347.0,310.0,340.595,340.5,340.32,340.87,161607.01118962,333.13
2017-06-12,412.21,297.0,366.34,367.52,364.93,367.75,335739.8827691,340.5
2017-06-13,395.0,345.61,376.97,376.98,376.96,376.98,129926.10171457,367.52
2017-06-14,385.73,315.0,331.205,330.44,330.44,331.97,169596.41367478,376.98
2017-06-15,344.0,265.0,337.09,337.07,337.07,337.11,323584.23040802,330.44
2017-06-16,355.51,305.22,345.465,345.05,345.1,345.83,107017.92996609,337.07
2017-06-17,364.8,332.0,363.0,362.5,362.51,363.49,62868.47125681,345.05
2017-06-18,377.46,336.89,347.34,347.0,346.92,347.76,81816.68239497,362.5
2017-06-19,362.5,344.13,354.54,354.4,354.38,354.7,49127.45936772,347.0
2017-06-20,366.52,328.0,346.36,347.68,345.11,347.61,93332.14508153,354.4
2017-06-21,349.98,287.11,308.89,307.76,307.79,309.99,178509.67902452,347.68
2017-06-22,328.99,303.0,318.535,318.51,318.53,318.54,111238.10377588,307.76
2017-06-23,329.9,315.07,325.985,325.98,325.98,325.99,32621.88031111,318.51
2017-06-24,327.55,291.53,296.385,296.58,296.38,296.39,55170.98011721,325.98
2017-06-25,306.39,253.2,269.12,268.95,268.32,269.92,139260.52771048,296.58
2017-06-26,286.85,214.99,246.3,246.51,246.01,246.59,368441.95358456,268.95
2017-06-27,275.7,204.11,275.7,275.7,275.6,275.8,319735.52836165,246.51
2017-06-28,318.27,255.0,311.16,311.03,311.06,311.26,277106.37819224,275.7
2017-06-29,318.27,276.0,291.21,291.29,291.12,291.3,174104.76227039,311.03
2017-06-30,301.9,268.16,268.385,268.32,268.32,268.45,111069.90018926,291.29
2017-07-01,278.59,238.0,252.995,252.99,252.99,253.0,204980.63884805,268.32
2017-07-02,285.91,242.81,277.595,278.28,276.92,278.27,144621.49191766,252.99
2017-07-03,283.98,266.45,275.97,276.26,275.9,276.04,97676.33847604,278.28
2017-07-04,283.0,260.0,265.445,265.61,265.2,265.69,122265.21986433,276.26
2017-07-05,272.12,249.53,265.805,265.8,265.8,265.81,127018.20768638,265.61
2017-07-06,273.0,258.37,265.485,265.35,265.47,265.5,68545.33081635,265.8
2017-07-07,266.93,233.84,234.935,235.0,234.87,235.0,132561.40575904,265.35
2017-07-08,246.66,226.68,240.575,240.32,240.52,240.63,112020.56025712,235.0
2017-07-09,249.0,236.31,238.78,238.92,238.63,238.93,56715.46996012,240.32
2017-07-10,238.93,203.33,203.6,203.34,203.34,203.86,219615.44687298,238.92
2017-07-11,215.0,169.0,191.695,191.68,191.69,191.7,514566.21822587,203.34
2017-07-12,225.0,177.78,220.04,220.14,220.02,220.06,311937.78083526,191.68
2017-07-13,224.99,189.46,204.74,204.75,204.73,204.75,239638.70599854,220.14
2017-07-14,207.76,179.58,194.945,194.94,194.78,195.11,273589.29343284,204.75
2017-07-15,198.9,173.46,175.31,175.2,175.29,175.33,193162.05058729,194.94
2017-07-16,178.43,136.12,158.85,158.99,158.78,158.92,603292.2716429,175.2
2017-07-17,187.88,153.01,186.77,186.78,186.76,186.78,403630.25972144,158.99
2017-07-18,258.0,177.5,224.485,225.33,224.0,224.97,716146.02268973,186.78
2017-07-19,245.61,192.0,192.545,192.61,192.48,192.61,658746.00888317,225.33
2017-07-20,238.0,187.0,221.695,221.7,221.69,221.7,620531.37220818,192.61
2017-07-21,239.0,208.0,219.76,219.9,219.64,219.88,265649.70449409,221.7
2017-07-22,237.19,212.47,234.44,234.44,234.44,234.44,159298.52287316,219.9
2017-07-23,236.57,219.0,226.6,226.61,226.58,226.62,121563.37491385,234.44
2017-07-24,232.56,223.64,226.835,226.81,226.81,226.86,103654.880388,226.61
2017-07-25,227.69,190.49,197.935,198.0,197.87,198.0,301157.35343317,226.81
2017-07-26,209.59,191.76,201.395,201.4,201.39,201.4,195439.54142497,198.0
2017-07-27,207.0,197.86,204.77,204.87,204.75,204.79,123954.77555867,201.4
2017-07-28,205.03,188.1,191.28,191.3,191.27,191.29,144056.55279812,204.87
2017-07-29,204.49,176.95,199.915,199.88,199.89,199.94,219082.03032944,191.3
2017-07-30,213.0,192.21,195.275,195.27,195.27,195.28,175818.71030073,199.88
2017-07-31,201.5,188.12,198.975,198.95,198.95,199.0,129319.62538681,195.27
2017-08-01,232.59,198.79,224.145,224.15,224.14,224.15,351494.14693418,198.95
2017-08-02,229.7,215.0,218.28,218.32,218.24,218.32,160783.54949101,224.15
2017-08-03,228.2,216.3,225.195,225.19,225.05,225.34,98495.44017076,218.32
2017-08-04,228.3,218.66,221.195,221.1,221.11,221.28,83281.51880657,225.19
2017-08-05,259.9,219.23,249.385,249.55,249.22,249.55,230592.54719031,221.1
2017-08-06,271.5,247.5,269.565,269.74,269.44,269.69,207697.02625824,249.55
2017-08-07,274.6,257.32,267.625,267.75,267.51,267.74,150378.81601982,269.74
2017-08-08,299.5,265.0,294.825,294.83,294.82,294.83,208961.81674034,267.75
2017-08-09,316.0,277.0,292.285,291.97,292.28,292.29,397759.22117814,294.83
2017-08-10,310.05,287.6,301.165,301.15,301.15,301.18,159691.61858901,291.97
2017-08-11,307.89,294.0,307.46,307.85,307.07,307.85,125507.96611671,301.15
2017-08-12,319.78,299.0,307.205,307.34,307.08,307.33,168163.03911951,307.85
2017-08-13,308.7,285.21,297.16,297.13,297.13,297.19,167607.5089922,307.34
2017-08-14,306.48,293.99,297.595,297.4,297.59,297.6,103807.11985728,297.13
2017-08-15,300.01,272.29,284.81,285.0,284.7,284.92,183836.89834576,297.4
2017-08-16,304.0,279.94,299.925,300.0,299.9,299.95,150255.19004742,285.0
2017-08-17,312.0,297.01,301.405,301.13,301.16,301.65,137028.6346144,300.0
2017-08-18,307.0,286.0,292.675,292.68,292.67,292.68,163550.27857084,301.13
2017-08-19,298.51,280.0,292.59,292.41,292.5,292.68,157196.60767905,292.68
2017-08-20,297.28,286.96,296.88,296.94,296.81,296.95,86780.7796233,292.41
2017-08-21,346.99,294.53,320.02,320.01,320.0,320.04,326577.30224052,296.94
2017-08-22,329.96,285.01,315.595,315.61,315.58,315.61,252127.33764343,320.01
2017-08-23,325.0,311.65,316.715,316.79,316.6,316.83,117942.37277328,315.61
2017-08-24,329.56,314.14,325.045,325.09,325.0,325.09,90320.96307568,316.79
2017-08-25,338.25,322.79,329.87,329.69,329.71,330.03,108983.34947403,325.09
2017-08-26,334.6,324.5,332.03,332.01,332.02,332.04,93042.45830673,329.69
2017-08-27,342.0,331.8,340.905,340.98,340.82,340.99,94831.77159394,332.01
2017-08-28,352.0,332.74,346.36,345.91,346.31,346.41,120009.60725253,340.98
2017-08-29,375.98,345.65,374.925,375.67,374.78,375.07,178941.74535963,345.91
2017-08-30,390.1,365.1,385.195,385.1,385.09,385.3,190596.80261787,375.67
2017-08-31,390.0,380.1,386.255,386.26,386.25,386.26,98588.76778378,385.1
2017-09-01,395.03,383.6,388.99,389.08,388.98,389.0,132568.9017528,386.26
2017-09-02,390.77,325.1,333.425,333.56,333.31,333.54,305264.77649687,389.08
2017-09-03,368.4,328.33,348.085,348.09,348.08,348.09,213587.85707887,333.56
2017-09-04,351.59,275.0,301.32,301.39,301.25,301.39,563441.81137266,348.09
2017-09-05,321.45,267.64,320.315,320.4,320.2,320.43,384848.61610654,301.39
2017-09-06,339.5,313.13,335.97,335.9,335.94,336.0,239978.35651368,320.4
2017-09-07,338.66,321.1,335.28,335.37,335.25,335.31,165699.79728981,335.9
2017-09-08,336.0,291.0,306.36,306.27,306.3,306.42,308157.94254191,335.37
2017-09-09,309.47,291.46,304.795,304.97,304.79,304.8,171207.66731682,306.27
2017-09-10,306.0,276.11,301.965,301.96,301.96,301.97,250891.29735482,304.97
2017-09-11,308.0,287.33,297.065,297.07,297.06,297.07,181274.54433564,301.96
2017-09-12,316.73,283.0,295.98,296.01,295.91,296.05,256165.6921923,297.07
2017-09-13,296.0,256.0,280.375,280.3,280.35,280.4,440497.87076724,296.01
2017-09-14,281.01,222.94,228.915,228.97,228.86,228.97,631597.1037957,280.3
2017-09-15,269.0,198.0,260.325,260.32,260.32,260.33,976136.22456159,228.97
2017-09-16,270.0,242.2,254.235,254.27,254.2,254.27,318370.08676002,260.32
2017-09-17,263.69,239.0,258.58,258.42,258.46,258.7,192407.11358752,254.27
2017-09-18,299.89,255.0,293.365,293.36,293.36,293.37,383777.89145442,258.42
2017-09-19,299.0,275.0,282.915,282.91,282.91,282.92,268065.49052929,293.36
2017-09-20,294.0,277.0,288.205,288.21,288.2,288.21,144212.88394512,282.91
2017-09-21,288.82,251.52,258.845,258.85,258.84,258.85,295051.93624258,288.21
2017-09-22,269.5,253.03,261.095,261.13,261.08,261.11,186365.33598927,258.85
2017-09-23,287.2,259.01,282.155,282.15,282.15,282.16,159216.63538622,261.13
2017-09-24,294.54,275.41,287.02,286.94,286.93,287.11,198699.23983242,282.15
2017-09-25,297.93,280.98,294.485,294.62,294.24,294.73,191134.37396264,286.94
2017-09-26,296.38,285.2,288.535,288.54,288.53,288.54,103749.28544673,294.62
2017-09-27,315.51,286.93,309.685,309.68,309.68,309.69,213596.44752507,288.54
2017-09-28,311.77,297.75,301.71,301.68,301.68,301.74,144962.88204551,309.68
2017-09-29,303.9,280.5,292.345,292.36,292.25,292.44,276431.5725463,301.68
2017-09-30,307.76,291.0,303.16,303.09,303.1,303.22,130157.10118012,292.36
2017-10-01,305.57,295.0,304.94,304.84,304.88,305.0,109283.59355687,303.09
2017-10-02,305.0,292.1,295.685,295.76,295.57,295.8,136784.50421,304.84
2017-10-03,300.5,285.93,291.605,291.61,291.6,291.61,130285.62860635,295.76
2017-10-04,296.0,287.56,291.555,291.57,291.55,291.56,112392.20964971,291.61
2017-10-05,297.92,285.12,297.355,297.36,297.35,297.36,91281.22333356,291.57
2017-10-06,305.73,293.04,305.205,305.2,305.2,305.21,97451.99734896,297.36
2017-10-07,314.89,304.5,314.845,314.89,314.8,314.89,120252.80785321,305.2
2017-10-08,315.0,307.55,309.905,309.9,309.9,309.91,110955.61846449,314.89
2017-10-09,311.16,287.03,297.325,297.41,297.08,297.57,180496.58398105,309.9
2017-10-10,307.0,292.57,298.885,298.89,298.88,298.89,101095.02581694,297.41
2017-10-11,306.55,296.6,302.58,302.43,302.5,302.66,119668.06506161,298.89
2017-10-12,310.01,302.1,304.505,304.0,304.5,304.51,184594.24183269,302.43
2017-10-13,350.0,298.0,339.275,339.28,339.27,339.28,409663.82185695,304.0
2017-10-14,348.0,334.05,343.555,343.64,343.5,343.61,138039.01065132,339.28
2017-10-15,344.89,315.0,338.005,338.3,338.0,338.01,259407.28797395,343.64
2017-10-16,355.0,330.85,336.27,336.41,336.1,336.44,274965.87835218,338.3
2017-10-17,337.23,308.0,310.575,310.5,310.57,310.58,187669.880757,336.41
2017-10-18,318.39,287.46,312.025,312.1,311.95,312.1,253755.56801488,310.5
2017-10-19,316.5,304.0,308.455,308.46,308.45,308.46,125080.29078403,312.1
2017-10-20,313.01,301.04,303.295,303.3,303.29,303.3,118614.78767501,308.46
2017-10-21,304.0,289.31,300.25,300.35,300.17,300.33,105560.07179192,303.3
2017-10-22,305.62,289.4,291.81,291.65,291.65,291.97,96663.16271121,300.35
2017-10-23,294.1,273.5,285.505,285.5,285.5,285.51,164544.36650309,291.65
2017-10-24,311.85,280.02,295.865,295.89,295.86,295.87,219924.02465243,285.5
2017-10-25,300.0,288.5,296.225,296.06,296.05,296.4,95388.81160164,295.89
2017-10-26,299.0,290.55,295.42,295.64,295.41,295.43,62749.43777404,296.06
2017-10-27,299.5,291.6,295.66,295.98,295.54,295.78,68801.4716301,295.64
2017-10-28,297.01,288.6,292.905,292.9,292.87,292.94,68061.46134982,295.98
2017-10-29,312.49,290.5,306.095,306.25,306.05,306.14,165814.96909214,292.9
2017-10-30,314.4,303.93,304.845,305.04,304.73,304.96,88867.23825677,306.25
2017-10-31,312.0,303.93,304.865,304.87,304.86,304.87,80380.64617688,305.04
2017-11-01,306.11,289.58,292.21,292.16,292.18,292.24,150571.72907936,304.87
2017-11-02,293.01,275.21,283.705,283.75,283.7,283.71,262160.59138447,292.16
2017-11-03,307.36,282.02,301.635,301.65,301.62,301.65,221438.75467587,283.75
2017-11-04,305.84,293.0,298.645,298.63,298.63,298.66,133864.25970613,301.65
2017-11-05,301.0,294.13,295.77,295.32,295.66,295.88,96743.53681593,298.63
2017-11-07,310.0,292.0,296.795,296.38,296.69,296.9,159946.39326436,295.32
2017-11-08,304.2,285.01,291.51,291.39,291.4,291.62,216904.64778735,296.38
2017-11-09,318.9,290.11,307.65,307.52,307.53,307.77,337874.63223622,291.39
2017-11-10,328.8,305.0,319.56,319.52,319.52,319.6,252678.27253151,307.52
2017-11-11,324.03,286.0,296.15,296.18,296.12,296.18,356072.23684886,319.52
2017-11-12,320.0,294.7,313.16,313.07,313.07,313.25,279575.15200467,296.18
2017-11-13,316.99,293.33,303.665,303.2,303.2,304.13,491294.55307917,313.07
2017-11-14,318.0,302.27,313.275,313.22,313.24,313.31,303016.15740591,303.2
2017-11-15,336.97,313.22,334.205,334.28,334.13,334.28,421604.77519713,313.22
2017-11-16,339.61,321.5,330.795,330.9,330.69,330.9,207421.89148695,334.28
2017-11-17,335.11,321.18,331.03,330.91,330.9,331.16,196096.54387335,330.9
2017-11-18,335.22,325.0,331.05,331.0,331.01,331.09,193408.25498008,330.91
2017-11-19,350.4,325.32,346.495,346.5,346.49,346.5,215486.44938297,331.0
2017-11-20,371.0,343.28,354.855,354.7,354.71,355.0,333151.67577337,346.5
2017-11-21,373.7,352.03,367.885,368.1,367.66,368.11,197688.11911527,354.7
2017-11-22,373.5,350.0,359.83,359.79,359.6,360.06,298786.77798484,368.1
2017-11-23,381.89,358.8,380.8,380.85,380.74,380.86,193405.30273153,359.79
2017-11-24,426.27,374.34,405.185,405.2,405.18,405.19,530267.73232533,380.85
2017-11-25,478.5,395.0,469.78,469.9,469.66,469.9,581749.95066211,405.2
2017-11-27,474.0,446.5,469.84,469.54,469.54,470.14,218208.20684275,469.9
2017-11-28,491.89,457.08,472.925,472.96,472.86,472.99,343964.23993728,469.54
2017-11-29,479.0,457.2,465.565,465.56,465.56,465.57,243788.62031663,472.96
2017-11-30,518.0,400.2,420.92,420.34,420.34,421.5,797029.92328674,465.56
2017-12-01,454.95,385.2,432.155,432.33,432.02,432.29,495592.75608359,420.34
2017-12-02,467.0,411.0,460.665,460.67,460.66,460.67,266583.73925855,432.33
